"CODEST","NOMEST","SUBTIPEST","CODCEN","caca","codasi","nomasi","nomasicorto","tipo","ciclo","desccurso","ofertada","docencia","complform","crdtsteo","crdtspra","crdtsects","duracion","tfg","estadoasi"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","418","ASIGNATURA 8 DE MOVILIDAD","ASIGNATURA 8 DE MOVILIDAD","O","9","9","S","S","N","0","0","8","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","419","ASIGNATURA 9 DE MOVILIDAD","ASIGNATURA 9 DE MOVILIDAD","O","9","9","S","S","N","0","0","9","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","420","ASIGNATURA 10 DE MOVILIDAD","ASIGNATURA 10 DE MOVILIDAD","O","9","9","S","S","N","0","0","10","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","421","ASIGNATURA 1 DE MOVILIDAD","ASIGNATURA 1 DE MOVILIDAD","O","9","9","S","S","N","0","0","1","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","422","ASIGNATURA 2 DE MOVILIDAD","ASIGNATURA 2 DE MOVILIDAD","O","9","9","S","S","N","0","0","2","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","423","ASIGNATURA 3 DE MOVILIDAD","ASIGNATURA 3 DE MOVILIDAD","O","9","9","S","S","N","0","0","3","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","424","ASIGNATURA 4 DE MOVILIDAD","ASIGNATURA 4 DE MOVILIDAD","O","9","9","S","S","N","0","0","4","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","425","ASIGNATURA 5 DE MOVILIDAD","ASIGNATURA 5 DE MOVILIDAD","O","9","9","S","S","N","0","0","5","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","426","ASIGNATURA 6 DE MOVILIDAD","ASIGNATURA 6 DE MOVILIDAD","O","9","9","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","427","ASIGNATURA 7 DE MOVILIDAD","ASIGNATURA 7 DE MOVILIDAD","O","9","9","S","S","N","0","0","7","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","428","ASIGNATURA 8 DE MOVILIDAD","ASIGNATURA 8 DE MOVILIDAD","O","9","9","S","S","N","0","0","8","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","429","ASIGNATURA 9 DE MOVILIDAD","ASIGNATURA 9 DE MOVILIDAD","O","9","9","S","S","N","0","0","9","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","430","ASIGNATURA 10 DE MOVILIDAD","ASIGNATURA 10 DE MOVILIDAD","O","9","9","S","S","N","0","0","10","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","431","ASIGNATURA 1 DE MOVILIDAD","ASIGNATURA 1 DE MOVILIDAD","O","9","9","S","S","N","0","0","1","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","432","ASIGNATURA 2 DE MOVILIDAD","ASIGNATURA 2 DE MOVILIDAD","O","9","9","S","S","N","0","0","2","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","433","ASIGNATURA 3 DE MOVILIDAD","ASIGNATURA 3 DE MOVILIDAD","O","9","9","S","S","N","0","0","3","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","434","ASIGNATURA 4 DE MOVILIDAD","ASIGNATURA 4 DE MOVILIDAD","O","9","9","S","S","N","0","0","4","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","435","ASIGNATURA 5 DE MOVILIDAD","ASIGNATURA 5 DE MOVILIDAD","O","9","9","S","S","N","0","0","5","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","436","ASIGNATURA 6 DE MOVILIDAD","ASIGNATURA 6 DE MOVILIDAD","O","9","9","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","437","ASIGNATURA 7 DE MOVILIDAD","ASIGNATURA 7 DE MOVILIDAD","O","9","9","S","S","N","0","0","7","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","438","ASIGNATURA 8 DE MOVILIDAD","ASIGNATURA 8 DE MOVILIDAD","O","9","9","S","S","N","0","0","8","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","439","ASIGNATURA 9 DE MOVILIDAD","ASIGNATURA 9 DE MOVILIDAD","O","9","9","S","S","N","0","0","9","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","440","ASIGNATURA 10 DE MOVILIDAD","ASIGNATURA 10 DE MOVILIDAD","O","9","9","S","S","N","0","0","10","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","441","ASIGNATURA 1 DE MOVILIDAD","ASIGNATURA 1 DE MOVILIDAD","O","9","9","S","S","N","0","0","1","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","442","ASIGNATURA 2 DE MOVILIDAD","ASIGNATURA 2 DE MOVILIDAD","O","9","9","S","S","N","0","0","2","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","443","ASIGNATURA 3 DE MOVILIDAD","ASIGNATURA 3 DE MOVILIDAD","O","9","9","S","S","N","0","0","3","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","445","ASIGNATURA 5 DE MOVILIDAD","ASIGNATURA 5 DE MOVILIDAD","O","9","9","S","S","N","0","0","5","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","446","ASIGNATURA 6 DE MOVILIDAD","ASIGNATURA 6 DE MOVILIDAD","O","9","9","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","447","ASIGNATURA 7 DE MOVILIDAD","ASIGNATURA 7 DE MOVILIDAD","O","9","9","S","S","N","0","0","7","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","448","ASIGNATURA 8 DE MOVILIDAD","ASIGNATURA 8 DE MOVILIDAD","O","9","9","S","S","N","0","0","8","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","449","ASIGNATURA 9 DE MOVILIDAD","ASIGNATURA 9 DE MOVILIDAD","O","9","9","S","S","N","0","0","9","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","450","ASIGNATURA 10 DE MOVILIDAD","ASIGNATURA 10 DE MOVILIDAD","O","9","9","S","S","N","0","0","10","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","451","ASIGNATURA 1 DE MOVILIDAD","ASIGNATURA 1 DE MOVILIDAD","O","9","9","S","S","N","0","0","1","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","452","ASIGNATURA 2 DE MOVILIDAD","ASIGNATURA 2 DE MOVILIDAD","O","9","9","S","S","N","0","0","2","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","453","ASIGNATURA 3 DE MOVILIDAD","ASIGNATURA 3 DE MOVILIDAD","O","9","9","S","S","N","0","0","3","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","454","ASIGNATURA 4 DE MOVILIDAD","ASIGNATURA 4 DE MOVILIDAD","O","9","9","S","S","N","0","0","4","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","455","ASIGNATURA 5 DE MOVILIDAD","ASIGNATURA 5 DE MOVILIDAD","O","9","9","S","S","N","0","0","5","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","456","ASIGNATURA 6 DE MOVILIDAD","ASIGNATURA 6 DE MOVILIDAD","O","9","9","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","457","ASIGNATURA 7 DE MOVILIDAD","ASIGNATURA 7 DE MOVILIDAD","O","9","9","S","S","N","0","0","7","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","458","ASIGNATURA 8 DE MOVILIDAD","ASIGNATURA 8 DE MOVILIDAD","O","9","9","S","S","N","0","0","8","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","459","ASIGNATURA 9 DE MOVILIDAD","ASIGNATURA 9 DE MOVILIDAD","O","9","9","S","S","N","0","0","9","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","460","ASIGNATURA 10 DE MOVILIDAD","ASIGNATURA 10 DE MOVILIDAD","O","9","9","S","S","N","0","0","10","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","462","ASIGNATURA 2 DE MOVILIDAD","ASIGNATURA 2 DE MOVILIDAD","O","9","9","S","S","N","0","0","2","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","466","ASIGNATURA 6 DE MOVILIDAD","ASIGNATURA 6 DE MOVILIDAD","O","9","9","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","472","ASIGNATURA 2 DE MOVILIDAD","ASIGNATURA 2 DE MOVILIDAD","O","9","9","S","S","N","0","0","2","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","476","ASIGNATURA 6 DE MOVILIDAD","ASIGNATURA 6 DE MOVILIDAD","O","9","9","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18500","DERECHO, ÉTICA Y DERECHOS HUMANOS","DERECHO, ÉTICA Y DERECHOS HUMANOS","T","9","1","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18501","INTRODUCCIÓN A LA CRIMINOLOGÍA","INTRODUCCIÓN A LA CRIMINOLOGÍA","T","9","1","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18502","INTRODUCCIÓN A LA PSICOLOGÍA","INTRODUCCIÓN A LA PSICOLOGÍA","T","9","1","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18503","INTRODUCCIÓN A LA SOCIOLOGÍA","INTRODUCCIÓN A LA SOCIOLOGÍA","T","9","1","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18504","INTRODUCCIÓN AL DERECHO ADMINISTRATIVO","INTRODUCCIÓN AL DERECHO ADMINISTRATIVO","T","9","1","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18505","CONSTITUCIÓN: EL SISTEMA DE DERECHOS Y LIBERTADES","CONSTITUCIÓN: EL SISTEMA DE DERECHOS Y LIBERT","T","9","1","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18506","INTRODUCCIÓN A LA ANTROPOLOGÍA SOCIAL","INTRODUCCIÓN A LA ANTROPOLOGÍA SOCIAL","T","9","1","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18507","INTRODUCCIÓN A LA CIENCIA POLÍTICA","INTRODUCCIÓN A LA CIENCIA POLÍTICA","T","9","1","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18508","INTRODUCCIÓN A LA ESTADÍSTICA","INTRODUCCIÓN A LA ESTADÍSTICA","T","9","1","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18509","MÉTODOS DE INVESTIGACIÓN EN CIENCIAS SOCIALES","MÉTODOS DE INVESTIGACIÓN EN CIENCIAS SOCIALES","T","9","1","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18510","PSICOLOGÍA CRIMINAL","PSICOLOGÍA CRIMINAL","B","9","2","S","S","N","0","0","7,50","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18511","SOCIOLOGÍA DEL DERECHO","SOCIOLOGÍA DEL DERECHO","B","9","2","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18512","TÉCNICAS DE INVESTIGACIÓN CUANTITATIVAS Y CUALITATIVAS","TÉCNICAS DE INVESTIGACIÓN CUANTITATIVAS Y CUA","B","9","2","S","S","N","0","0","9","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18513","TEORÍAS CRIMINOLÓGICAS","TEORÍAS CRIMINOLÓGICAS","B","9","2","S","S","N","0","0","7,50","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18514","CRIMINOLOGÍA APLICADA","CRIMINOLOGÍA APLICADA","B","9","2","S","S","N","0","0","7,50","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18515","FUNDAMENTOS DE DERECHO PENAL","FUNDAMENTOS DE DERECHO PENAL","B","9","2","S","S","N","0","0","7,50","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18516","INTRODUCCIÓN AL DERECHO PROCESAL","INTRODUCCIÓN AL DERECHO PROCESAL","B","9","2","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18517","MEDICINA LEGAL Y CIENCIAS FORENSES","MEDICINA LEGAL Y CIENCIAS FORENSES","B","9","2","S","S","N","0","0","9","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18518","DESARROLLO PSICOLOGICO DE LA RESPONSABILIDAD SOCIAL DEL MENOR","DESARROLLO PSICOLOGICO DE LA RESPONSABILIDAD","B","9","3","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18519","PROCESO PENAL","PROCESO PENAL","B","9","3","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18520","PENOLOGÍA","PENOLOGÍA","B","9","3","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18521","PSICOPATOLOGÍA DEL COMPORTAMIENTO DELICTIVO","PSICOPATOLOGÍA DEL COMPORTAMIENTO DELICTIVO","B","9","3","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18522","SOCIOLOGÍA DE LA DESVIACIÓN","SOCIOLOGÍA DE LA DESVIACIÓN","B","9","3","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18523","DERECHO PENAL. PARTE ESPECIAL","DERECHO PENAL. PARTE ESPECIAL","B","9","3","S","S","N","0","0","9","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18524","POLÍTICA CRIMINAL","POLÍTICA CRIMINAL","B","9","3","S","S","N","0","0","7,50","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18525","PREVENCIÓN Y TRATAMIENTO DE LA DELINCUENCIA","PREVENCIÓN Y TRATAMIENTO DE LA DELINCUENCIA","B","9","3","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18526","VICTIMOLOGÍA","VICTIMOLOGÍA","B","9","3","S","S","N","0","0","7,50","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18527","DERECHO PENITENCIARIO","DERECHO PENITENCIARIO","B","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18528","MEDIACIÓN Y RESOLUCIÓN ALTERNATIVA DE CONFLICTOS","MEDIACIÓN Y RESOLUCIÓN ALTERNATIVA DE CONFLIC","B","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18529","RESPONSABILIDAD JURÍDICA DEL MENOR","RESPONSABILIDAD JURÍDICA DEL MENOR","B","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18530","INTERVENCIÓN PSICOLÓGICA EN CRISIS, CATÁSTROFES Y EMERGENCIAS","INTERVENCIÓN PSICOLÓGICA EN CRISIS, CATÁSTROF","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18531","POLICÍA ADMINISTRATIVA","POLICÍA ADMINISTRATIVA","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18532","POLICÍA JUDICIAL","POLICÍA JUDICIAL","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18533","VIOLENCIA DE GÉNERO","VIOLENCIA DE GÉNERO","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18534","DERECHO CIVIL","DERECHO CIVIL","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18535","DERECHO DEL TRABAJO","DERECHO DEL TRABAJO","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18536","DERECHO MERCANTIL","DERECHO MERCANTIL","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18537","MEDIOS TECNOLÓGICOS EN LA INVESTIGACIÓN PRIVADA","MEDIOS TECNOLÓGICOS EN LA INVESTIGAC","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18538","ENTOMOLOGÍA FORENSE","ENTOMOLOGÍA FORENSE","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18539","POLICÍA CIENTÍFICA Y LABORATORIO FORENSE","POLICÍA CIENTÍFICA Y LABORATORIO FORENSE","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18540","PSICOLOGÍA DEL TESTIMONIO","PSICOLOGÍA DEL TESTIMONIO","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18541","USO Y ABUSO DE FÁRMACOS Y DROGAS","USO Y ABUSO DE FÁRMACOS Y DROGAS","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18542","DEONTOLOGÍA PROFESIONAL","DEONTOLOGÍA PROFESIONAL","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18543","PROFILING: PERFIL PSICOLÓGICO DEL DELINCUENTE","PROFILING: PERFIL PSICOLÓGICO DEL DELINCUENTE","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18544","PSIQUIATRÍA FORENSE","PSIQUIATRÍA FORENSE","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18545","PSICÓPATAS Y ASESINOS MÚLTIPLES","PSICÓPATAS Y ASESINOS MÚLTIPLES","O","9","4","S","S","N","0","0","6","S","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18546","PRÁCTICAS EXTERNAS","PRÁCTICAS EXTERNAS","O","9","4","S","S","N","0","0","6","A","N","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18547","TRABAJO FIN DE GRADO","TRABAJO FIN DE GRADO","P","9","4","S","S","N","0","0","6","A","S","V"
"C103","GRADO EN CRIMINOLOGÍA","GRA","3010533","2015-16","18548","TRABAJO FIN DE GRADO. INVESTIGACIÓN PRIVADA","TRABAJO FIN DE GRADO. INVESTIGACIÓN PRIVADA","P","9","4","S","S","N","0","0","6","A","S","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","401","ASIGNATURA 1 DE MOVILIDAD","ASIGNATURA 1 DE MOVILIDAD","O","9","9","S","S","N","0","0","1","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","402","ASIGNATURA 2 DE MOVILIDAD","ASIGNATURA 2 DE MOVILIDAD","O","9","9","S","S","N","0","0","2","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","403","ASIGNATURA 3 DE MOVILIDAD","ASIGNATURA 3 DE MOVILIDAD","O","9","9","S","S","N","0","0","3","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","404","ASIGNATURA 4 DE MOVILIDAD","ASIGNATURA 4 DE MOVILIDAD","O","9","9","S","S","N","0","0","4","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","405","ASIGNATURA 5 DE MOVILIDAD","ASIGNATURA 5 DE MOVILIDAD","O","9","9","S","S","N","0","0","5","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","406","ASIGNATURA 6 DE MOVILIDAD","ASIGNATURA 6 DE MOVILIDAD","O","9","9","S","S","N","0","0","6","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","407","ASIGNATURA 7 DE MOVILIDAD","ASIGNATURA 7 DE MOVILIDAD","O","9","9","S","S","N","0","0","7","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","408","ASIGNATURA 8 DE MOVILIDAD","ASIGNATURA 8 DE MOVILIDAD","O","9","9","S","S","N","0","0","8","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","409","ASIGNATURA 9 DE MOVILIDAD","ASIGNATURA 9 DE MOVILIDAD","O","9","9","S","S","N","0","0","9","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","410","ASIGNATURA 10 DE MOVILIDAD","ASIGNATURA 10 DE MOVILIDAD","O","9","9","S","S","N","0","0","10","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","411","ASIGNATURA 1 DE MOVILIDAD","ASIGNATURA 1 DE MOVILIDAD","O","9","9","S","S","N","0","0","1","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","412","ASIGNATURA 2 DE MOVILIDAD","ASIGNATURA 2 DE MOVILIDAD","O","9","9","S","S","N","0","0","2","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","413","ASIGNATURA 3 DE MOVILIDAD","ASIGNATURA 3 DE MOVILIDAD","O","9","9","S","S","N","0","0","3","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","414","ASIGNATURA 4 DE MOVILIDAD","ASIGNATURA 4 DE MOVILIDAD","O","9","9","S","S","N","0","0","4","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","415","ASIGNATURA 5 DE MOVILIDAD","ASIGNATURA 5 DE MOVILIDAD","O","9","9","S","S","N","0","0","5","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","416","ASIGNATURA 6 DE MOVILIDAD","ASIGNATURA 6 DE MOVILIDAD","O","9","9","S","S","N","0","0","6","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","417","ASIGNATURA 7 DE MOVILIDAD","ASIGNATURA 7 DE MOVILIDAD","O","9","9","S","S","N","0","0","7","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","418","ASIGNATURA 8 DE MOVILIDAD","ASIGNATURA 8 DE MOVILIDAD","O","9","9","S","S","N","0","0","8","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","419","ASIGNATURA 9 DE MOVILIDAD","ASIGNATURA 9 DE MOVILIDAD","O","9","9","S","S","N","0","0","9","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","420","ASIGNATURA 10 DE MOVILIDAD","ASIGNATURA 10 DE MOVILIDAD","O","9","9","S","S","N","0","0","10","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","421","ASIGNATURA 1 DE MOVILIDAD","ASIGNATURA 1 DE MOVILIDAD","O","9","9","S","S","N","0","0","1","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","422","ASIGNATURA 2 DE MOVILIDAD","ASIGNATURA 2 DE MOVILIDAD","O","9","9","S","S","N","0","0","2","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","423","ASIGNATURA 3 DE MOVILIDAD","ASIGNATURA 3 DE MOVILIDAD","O","9","9","S","S","N","0","0","3","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","424","ASIGNATURA 4 DE MOVILIDAD","ASIGNATURA 4 DE MOVILIDAD","O","9","9","S","S","N","0","0","4","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","425","ASIGNATURA 5 DE MOVILIDAD","ASIGNATURA 5 DE MOVILIDAD","O","9","9","S","S","N","0","0","5","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","426","ASIGNATURA 6 DE MOVILIDAD","ASIGNATURA 6 DE MOVILIDAD","O","9","9","S","S","N","0","0","6","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","427","ASIGNATURA 7 DE MOVILIDAD","ASIGNATURA 7 DE MOVILIDAD","O","9","9","S","S","N","0","0","7","S","N","V"
"C104","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","GRA","3010533","2015-16","428","ASIGNATURA 8 DE MOVILIDAD","ASIGNATURA 8 DE MOVILIDAD","O","9","9","S","S","N","0","0","8","S","N","V"
